"Id"	"Pk"	"RT"	"Area"	"Ref"	"CAS"	"Qual"
"LibSrch_45"	20	9.748	1.25	62314	"050894-66-1"	70
"LibSrch_45"	21	10.076	5.74	76518	"072120-50-4"	72
"LibSrch_45"	21	10.076	5.74	34376	"1000185-18-1"	43
"LibSrch_45"	21	10.076	5.74	23597	"1000215-29-0"	35
"LibSrch_45"	22	10.164	0.78	62437	"080923-88-2"	46
"LibSrch_45"	22	10.164	0.78	62460	"003853-83-6"	46
"LibSrch_45"	22	10.164	0.78	62392	"000495-61-4"	46
"LibSrch_45"	23	10.397	1.26	62408	"016728-99-7"	91
"LibSrch_45"	23	10.397	1.26	62520	"000469-61-4"	55
"LibSrch_45"	23	10.397	1.26	62245	"003856-25-5"	49
"LibSrch_45"	24	10.493	0.64	62415	"000483-75-0"	60
"LibSrch_45"	24	10.493	0.64	62525	"030021-74-0"	55
"LibSrch_45"	24	10.493	0.64	62528	"030021-74-0"	53
"LibSrch_45"	25	10.573	0.62	62515	"087064-18-4"	55
"LibSrch_45"	25	10.573	0.62	76472	"000481-34-5"	49
"LibSrch_45"	25	10.573	0.62	62220	"1000195-43-0"	49
"LibSrch_45"	26	11.399	0.53	88713	"053939-28-9"	74
"LibSrch_45"	26	11.399	0.53	110398	"058594-45-9"	53
"LibSrch_45"	26	11.399	0.53	101130	"030689-78-2"	52
"LibSrch_45"	27	14.773	1.59	203744	"000059-02-9"	78
"LibSrch_45"	27	14.773	1.59	203748	"010191-41-0"	45
"LibSrch_45"	27	14.773	1.59	33782	"136308-28-6"	42
"LibSrch_45"	28	15.174	0.57	126339	"006673-73-0"	38
"LibSrch_45"	28	15.174	0.57	126341	"1000194-15-4"	27
"LibSrch_45"	28	15.174	0.57	126337	"149248-34-0"	27
"LibSrch_45"	29	15.703	0.43	149061	"003513-69-7"	38
"LibSrch_45"	29	15.703	0.43	149057	"015798-13-7"	30
"LibSrch_45"	29	15.703	0.43	148993	"000145-13-1"	25
"LibSrch_46"	1	3.993	0.39	351	"000075-00-3"	4
"LibSrch_46"	1	3.993	0.39	83670	"010220-20-9"	4
"LibSrch_46"	1	3.993	0.39	401	"007637-07-2"	2
"LibSrch_46"	2	4.778	0.7	15645	"004889-83-2"	74
"LibSrch_46"	2	4.778	0.7	15507	"000080-56-8"	62
"LibSrch_46"	2	4.778	0.7	15511	"000080-56-8"	58
"LibSrch_46"	3	4.882	0.55	15645	"004889-83-2"	38
"LibSrch_46"	3	4.882	0.55	16070	"109746-10-3"	38
"LibSrch_46"	3	4.882	0.55	15613	"003779-61-1"	37
"LibSrch_46"	4	5.275	2.51	15500	"000127-91-3"	94
"LibSrch_46"	4	5.275	2.51	15721	"018172-67-3"	94
"LibSrch_46"	4	5.275	2.51	15517	"007785-70-8"	93
"LibSrch_46"	5	5.339	1.86	15500	"000127-91-3"	91
"LibSrch_46"	5	5.339	1.86	15705	"028634-89-1"	91
"LibSrch_46"	5	5.339	1.86	15707	"002437-95-8"	87
"LibSrch_46"	6	5.556	2.02	15686	"000099-85-4"	94
"LibSrch_46"	6	5.556	2.02	15533	"000099-83-2"	91
"LibSrch_46"	6	5.556	2.02	15569	"000502-99-8"	90
"LibSrch_46"	7	5.62	1.44	15514	"007785-26-4"	95
"LibSrch_46"	7	5.62	1.44	15515	"007785-70-8"	94
"LibSrch_46"	7	5.62	1.44	15681	"000508-32-7"	91
"LibSrch_46"	8	5.756	1.42	15703	"007705-14-8"	76
"LibSrch_46"	8	5.756	1.42	15478	"000138-86-3"	68
"LibSrch_46"	8	5.756	1.42	15608	"001743-61-9"	64
"LibSrch_46"	9	5.804	2.39	15692	"001461-27-4"	64
"LibSrch_46"	9	5.804	2.39	15686	"000099-85-4"	53
"LibSrch_46"	9	5.804	2.39	15514	"007785-26-4"	53
"LibSrch_46"	10	6.293	0.79	15665	"000586-62-9"	90
"LibSrch_46"	10	6.293	0.79	15688	"000099-86-5"	87
"LibSrch_46"	10	6.293	0.79	15597	"028935-76-4"	87
"LibSrch_46"	11	7.495	25.66	16250	"000099-89-8"	96
"LibSrch_46"	11	7.495	25.66	16256	"000099-89-8"	91
"LibSrch_46"	11	7.495	25.66	16258	"000618-45-1"	91
"LibSrch_46"	12	7.968	3.95	56274	"000076-49-3"	97
"LibSrch_46"	12	7.968	3.95	56372	"092618-89-8"	95
"LibSrch_46"	12	7.968	3.95	56370	"092618-89-8"	93
"LibSrch_46"	13	8.433	1.18	62283	"017699-14-8"	91
"LibSrch_46"	13	8.433	1.18	62244	"003856-25-5"	72
"LibSrch_46"	13	8.433	1.18	62285	"017699-14-8"	72
"LibSrch_46"	14	8.69	1.22	62244	"003856-25-5"	95
"LibSrch_46"	14	8.69	1.22	62246	"003856-25-5"	90
"LibSrch_46"	14	8.69	1.22	62245	"003856-25-5"	90
"LibSrch_46"	15	8.754	1.43	62563	"013744-15-5"	97
"LibSrch_46"	15	8.754	1.43	62562	"013744-15-5"	91
"LibSrch_46"	15	8.754	1.43	62421	"023986-74-5"	91
"LibSrch_46"	16	9.05	9.36	62261	"000087-44-5"	97
"LibSrch_46"	16	9.05	9.36	62432	"000118-65-0"	90
"LibSrch_46"	16	9.05	9.36	62431	"000118-65-0"	86
"LibSrch_46"	17	9.291	2.5	62311	"006753-98-6"	95
"LibSrch_46"	17	9.291	2.5	62309	"006753-98-6"	70
"LibSrch_46"	17	9.291	2.5	15481	"000079-92-5"	68
"LibSrch_46"	18	9.355	0.73	62415	"000483-75-0"	97
"LibSrch_46"	18	9.355	0.73	62528	"030021-74-0"	96
"LibSrch_46"	18	9.355	0.73	62525	"030021-74-0"	93
"LibSrch_46"	19	9.451	0.8	62421	"023986-74-5"	95
"LibSrch_46"	19	9.451	0.8	62244	"003856-25-5"	92
"LibSrch_46"	19	9.451	0.8	62441	"000483-76-1"	70
"LibSrch_46"	20	9.499	2.03	62470	"031983-22-9"	98
"LibSrch_46"	20	9.499	2.03	62525	"030021-74-0"	93
"LibSrch_46"	20	9.499	2.03	62471	"031983-22-9"	91
"LibSrch_46"	21	9.539	1.67	62330	"054324-03-7"	93
"LibSrch_46"	21	9.539	1.67	62525	"030021-74-0"	89
"LibSrch_46"	21	9.539	1.67	62517	"039029-41-9"	89
"LibSrch_46"	22	9.627	3.42	62439	"000483-76-1"	97
"LibSrch_46"	22	9.627	3.42	62441	"000483-76-1"	94
"LibSrch_46"	22	9.627	3.42	62440	"000483-76-1"	93
"LibSrch_46"	23	9.667	17.19	62528	"030021-74-0"	90
"LibSrch_46"	23	9.667	17.19	62379	"150320-52-8"	70
"LibSrch_46"	23	9.667	17.19	62438	"000483-76-1"	64
"LibSrch_46"	24	9.748	1.1	62408	"016728-99-7"	95
"LibSrch_46"	24	9.748	1.1	62407	"016728-99-7"	81
"LibSrch_46"	24	9.748	1.1	62441	"000483-76-1"	70
"LibSrch_46"	25	10.076	4.57	76518	"072120-50-4"	58
"LibSrch_46"	25	10.076	4.57	16663	"017530-24-4"	43
"LibSrch_46"	25	10.076	4.57	10101	"000589-33-3"	35
"LibSrch_46"	26	10.164	0.98	74749	"001139-30-6"	74
"LibSrch_46"	26	10.164	0.98	74751	"001139-30-6"	53
"LibSrch_46"	26	10.164	0.98	15603	"082253-09-6"	46
"LibSrch_46"	27	10.389	0.76	62408	"016728-99-7"	78
"LibSrch_46"	27	10.389	0.76	62286	"017699-14-8"	62
"LibSrch_46"	27	10.389	0.76	62438	"000483-76-1"	50
"LibSrch_46"	28	10.493	0.97	62525	"030021-74-0"	78
"LibSrch_46"	28	10.493	0.97	76471	"019912-62-0"	68
"LibSrch_46"	28	10.493	0.97	62471	"031983-22-9"	60
"LibSrch_46"	29	10.573	0.95	62415	"000483-75-0"	86
"LibSrch_46"	29	10.573	0.95	62470	"031983-22-9"	55
"LibSrch_46"	29	10.573	0.95	62469	"031983-22-9"	55
"LibSrch_46"	30	10.814	0.58	149062	"019402-34-7"	49
"LibSrch_46"	30	10.814	0.58	149992	"065609-76-9"	43
"LibSrch_46"	30	10.814	0.58	136951	"1000292-59-7"	43
"LibSrch_46"	31	11.896	0.4	64695	"049834-28-8"	43
"LibSrch_46"	31	11.896	0.4	64773	"001502-00-7"	43
"LibSrch_46"	31	11.896	0.4	23497	"054345-60-7"	37
"LibSrch_46"	32	13.266	0.84	115468	"001686-67-5"	76
"LibSrch_46"	32	13.266	0.84	115470	"001686-67-5"	68
"LibSrch_46"	32	13.266	0.84	115466	"000511-02-4"	68
"LibSrch_46"	33	14.781	0.97	96532	"001795-19-3"	14
"LibSrch_46"	33	14.781	0.97	64843	"013911-54-1"	14
"LibSrch_46"	33	14.781	0.97	64490	"084589-29-7"	14
"LibSrch_46"	34	15.174	1.33	114024	"1000318-49-1"	38
"LibSrch_46"	34	15.174	1.33	126339	"006673-73-0"	38
"LibSrch_46"	34	15.174	1.33	114356	"1000111-31-3"	35
"LibSrch_46"	35	15.254	0.46	185158	"066990-32-7"	16
"LibSrch_46"	35	15.254	0.46	122005	"300862-83-3"	16
"LibSrch_46"	35	15.254	0.46	65537	"1000192-96-0"	14
"LibSrch_46"	36	15.655	0.4	137706	"1000195-87-7"	14
"LibSrch_46"	36	15.655	0.4	137543	"006883-68-7"	11
"LibSrch_46"	36	15.655	0.4	90806	"1000337-69-9"	10
"LibSrch_46"	37	15.703	0.47	149061	"003513-69-7"	22
"LibSrch_46"	37	15.703	0.47	64503	"014469-11-5"	22
"LibSrch_46"	37	15.703	0.47	52708	"018454-53-0"	22
"LibSrch_5"	1	3.993	0.72	1043	"000107-07-3"	4
"LibSrch_5"	1	3.993	0.72	351	"000075-00-3"	4
"LibSrch_5"	1	3.993	0.72	42	"001849-29-2"	3
"LibSrch_5"	2	4.778	0.89	39202	"1000342-32-2"	7
"LibSrch_5"	2	4.778	0.89	9633	"000105-39-5"	4
"LibSrch_5"	2	4.778	0.89	351	"000075-00-3"	2
"LibSrch_5"	3	5.275	3.97	15721	"018172-67-3"	95
"LibSrch_5"	3	5.275	3.97	15716	"068998-21-0"	86
"LibSrch_5"	3	5.275	3.97	15479	"1000150-36-1"	80
"LibSrch_5"	4	5.339	3.72	15517	"007785-70-8"	94
"LibSrch_5"	4	5.339	3.72	15500	"000127-91-3"	91
"LibSrch_5"	4	5.339	3.72	15569	"000502-99-8"	91
"LibSrch_5"	5	5.556	2.31	15515	"007785-70-8"	91
"LibSrch_5"	5	5.556	2.31	15514	"007785-26-4"	91
"LibSrch_5"	5	5.556	2.31	15655	"000099-84-3"	87
"LibSrch_5"	6	5.756	0.74	15482	"000138-86-3"	70
"LibSrch_5"	6	5.756	0.74	15703	"007705-14-8"	62
"LibSrch_5"	6	5.756	0.74	15493	"005989-27-5"	55
"LibSrch_5"	7	5.796	2.38	15716	"068998-21-0"	72
"LibSrch_5"	7	5.796	2.38	15655	"000099-84-3"	72
"LibSrch_5"	7	5.796	2.38	15663	"000499-97-8"	68
"LibSrch_5"	8	6.293	0.93	15655	"000099-84-3"	52
"LibSrch_5"	8	6.293	0.93	15666	"000586-63-0"	47
"LibSrch_5"	8	6.293	0.93	15634	"000514-94-3"	43
"LibSrch_5"	9	7.519	25.06	16250	"000099-89-8"	95
"LibSrch_5"	9	7.519	25.06	16256	"000099-89-8"	91
"LibSrch_5"	9	7.519	25.06	16255	"000618-45-1"	90
"LibSrch_5"	10	7.968	8	56274	"000076-49-3"	95
"LibSrch_5"	10	7.968	8	56370	"092618-89-8"	93
"LibSrch_5"	10	7.968	8	56281	"000125-12-2"	90
"LibSrch_5"	11	8.441	2.16	62286	"017699-14-8"	97
"LibSrch_5"	11	8.441	2.16	62283	"017699-14-8"	94
"LibSrch_5"	11	8.441	2.16	62244	"003856-25-5"	81
"LibSrch_5"	12	8.69	1.18	62285	"017699-14-8"	96
"LibSrch_5"	12	8.69	1.18	62244	"003856-25-5"	96
"LibSrch_5"	12	8.69	1.18	62283	"017699-14-8"	94
"LibSrch_5"	13	8.754	2.7	62563	"013744-15-5"	97
"LibSrch_5"	13	8.754	2.7	62423	"023986-74-5"	90
"LibSrch_5"	13	8.754	2.7	62562	"013744-15-5"	81
"LibSrch_5"	14	9.05	10.14	62261	"000087-44-5"	99
"LibSrch_5"	14	9.05	10.14	62378	"242794-76-9"	94
"LibSrch_5"	14	9.05	10.14	62263	"000087-44-5"	86
"LibSrch_5"	15	9.227	0.62	62283	"017699-14-8"	76
"LibSrch_5"	15	9.227	0.62	62285	"017699-14-8"	68
"LibSrch_5"	15	9.227	0.62	31231	"000086-95-3"	47
"LibSrch_5"	16	9.299	1.72	62311	"006753-98-6"	91
"LibSrch_5"	16	9.299	1.72	15481	"000079-92-5"	62
"LibSrch_5"	16	9.299	1.72	62309	"006753-98-6"	58
"LibSrch_5"	17	9.355	1.09	62258	"041702-63-0"	94
"LibSrch_5"	17	9.355	1.09	62525	"030021-74-0"	91
"LibSrch_5"	17	9.355	1.09	62379	"150320-52-8"	90
"LibSrch_5"	18	9.451	0.99	62421	"023986-74-5"	92
"LibSrch_5"	18	9.451	0.99	62563	"013744-15-5"	90
"LibSrch_5"	18	9.451	0.99	62562	"013744-15-5"	81
"LibSrch_5"	19	9.507	1.71	62291	"010208-80-7"	93
"LibSrch_5"	19	9.507	1.71	62528	"030021-74-0"	93
"LibSrch_5"	19	9.507	1.71	62525	"030021-74-0"	92
"LibSrch_5"	20	9.539	1.71	62421	"023986-74-5"	91
"LibSrch_5"	20	9.539	1.71	62562	"013744-15-5"	83
"LibSrch_5"	20	9.539	1.71	62563	"013744-15-5"	76
"LibSrch_5"	21	9.627	4.1	62497	"000523-47-7"	97
"LibSrch_5"	21	9.627	4.1	62439	"000483-76-1"	95
"LibSrch_5"	21	9.627	4.1	62438	"000483-76-1"	94
"LibSrch_5"	22	9.667	11.8	62379	"150320-52-8"	87
"LibSrch_5"	22	9.667	11.8	62438	"000483-76-1"	84
"LibSrch_5"	22	9.667	11.8	62330	"054324-03-7"	64
"LibSrch_5"	23	9.756	1.26	62408	"016728-99-7"	95
"LibSrch_5"	23	9.756	1.26	62407	"016728-99-7"	93
"LibSrch_5"	23	9.756	1.26	62286	"017699-14-8"	83
"LibSrch_5"	24	10.084	3.39	76518	"072120-50-4"	92
"LibSrch_5"	24	10.084	3.39	62474	"000514-51-2"	92
"LibSrch_5"	24	10.084	3.39	62528	"030021-74-0"	50
"LibSrch_5"	25	10.397	0.88	62408	"016728-99-7"	55
"LibSrch_5"	25	10.397	0.88	62407	"016728-99-7"	55
"LibSrch_5"	25	10.397	0.88	62473	"000514-51-2"	53
"LibSrch_5"	26	10.477	0.75	62530	"030021-74-0"	76
"LibSrch_5"	26	10.477	0.75	62525	"030021-74-0"	64
"LibSrch_5"	26	10.477	0.75	62523	"039029-41-9"	64
"LibSrch_5"	27	10.581	0.44	62515	"087064-18-4"	38
"LibSrch_5"	27	10.581	0.44	76472	"000481-34-5"	35
"LibSrch_5"	27	10.581	0.44	62220	"1000195-43-0"	35
"LibSrch_5"	28	14.348	0.51	109370	"1000197-90-8"	25
"LibSrch_5"	28	14.348	0.51	64454	"1000195-15-1"	9
"LibSrch_5"	28	14.348	0.51	172619	"101869-40-3"	9
"LibSrch_5"	29	15.182	0.9	64750	"037945-37-2"	27
"LibSrch_5"	29	15.182	0.9	64458	"339352-50-0"	27
"LibSrch_5"	29	15.182	0.9	64454	"1000195-15-1"	22
"LibSrch_5"	30	16.152	3.22	132967	"003555-45-1"	53
"LibSrch_5"	30	16.152	3.22	153799	"018082-56-9"	27
"LibSrch_5"	30	16.152	3.22	121587	"1000303-38-7"	18
"LibSrch_6"	1	4.778	0.8	15707	"002437-95-8"	93
"LibSrch_6"	1	4.778	0.8	15645	"004889-83-2"	90
"LibSrch_6"	1	4.778	0.8	15507	"000080-56-8"	87
"LibSrch_6"	2	4.874	0.82	15707	"002437-95-8"	60
"LibSrch_6"	2	4.874	0.82	15517	"007785-70-8"	49
"LibSrch_6"	2	4.874	0.82	15706	"002867-05-2"	46
"LibSrch_6"	3	5.275	3.7	15500	"000127-91-3"	97
"LibSrch_6"	3	5.275	3.7	15721	"018172-67-3"	97
"LibSrch_6"	3	5.275	3.7	15517	"007785-70-8"	94
"LibSrch_6"	4	5.347	3.74	15500	"000127-91-3"	95
"LibSrch_6"	4	5.347	3.74	15721	"018172-67-3"	94
"LibSrch_6"	4	5.347	3.74	15517	"007785-70-8"	94
"LibSrch_6"	5	5.556	0.88	15480	"013466-78-9"	93
"LibSrch_6"	5	5.556	0.88	15686	"000099-85-4"	91
"LibSrch_6"	5	5.556	0.88	15639	"1000162-25-4"	90
"LibSrch_6"	6	5.612	0.84	15655	"000099-84-3"	83
"LibSrch_6"	6	5.612	0.84	15514	"007785-26-4"	80
"LibSrch_6"	6	5.612	0.84	15681	"000508-32-7"	76
"LibSrch_6"	7	5.756	1.62	15580	"003760-14-3"	81
"LibSrch_6"	7	5.756	1.62	15696	"005989-54-8"	64
"LibSrch_6"	7	5.756	1.62	15484	"000138-86-3"	60
"LibSrch_6"	8	5.796	3.25	15678	"000099-85-4"	81
"LibSrch_6"	8	5.796	3.25	15514	"007785-26-4"	76
"LibSrch_6"	8	5.796	3.25	15700	"000498-15-7"	76
"LibSrch_6"	9	6.293	0.78	15477	"029714-87-2"	90
"LibSrch_6"	9	6.293	0.78	15665	"000586-62-9"	78
"LibSrch_6"	9	6.293	0.78	15653	"000554-61-0"	76
"LibSrch_6"	10	7.487	44.33	16250	"000099-89-8"	97
"LibSrch_6"	10	7.487	44.33	16255	"000618-45-1"	91
"LibSrch_6"	10	7.487	44.33	16258	"000618-45-1"	91
"LibSrch_6"	11	7.976	4.66	56274	"000076-49-3"	97
"LibSrch_6"	11	7.976	4.66	56372	"092618-89-8"	95
"LibSrch_6"	11	7.976	4.66	56370	"092618-89-8"	93
"LibSrch_6"	12	8.754	0.79	62563	"013744-15-5"	93
"LibSrch_6"	12	8.754	0.79	62423	"023986-74-5"	91
"LibSrch_6"	12	8.754	0.79	62528	"030021-74-0"	91
"LibSrch_6"	13	9.05	12.21	62261	"000087-44-5"	98
"LibSrch_6"	13	9.05	12.21	62432	"000118-65-0"	91
"LibSrch_6"	13	9.05	12.21	62263	"000087-44-5"	64
"LibSrch_6"	14	9.299	1.58	62311	"006753-98-6"	96
"LibSrch_6"	14	9.299	1.58	62361	"1000062-61-9"	91
"LibSrch_6"	14	9.299	1.58	62310	"006753-98-6"	90
"LibSrch_6"	15	9.459	1.73	62286	"017699-14-8"	93
"LibSrch_6"	15	9.459	1.73	62283	"017699-14-8"	92
"LibSrch_6"	15	9.459	1.73	62285	"017699-14-8"	91
"LibSrch_6"	16	9.627	3.87	62439	"000483-76-1"	95
"LibSrch_6"	16	9.627	3.87	41658	"006630-01-9"	89
"LibSrch_6"	16	9.627	3.87	62440	"000483-76-1"	89
"LibSrch_6"	17	9.667	2.34	62528	"030021-74-0"	89
"LibSrch_6"	17	9.667	2.34	62445	"005951-67-7"	78
"LibSrch_6"	17	9.667	2.34	62525	"030021-74-0"	70
"LibSrch_6"	18	9.772	0.68	62525	"030021-74-0"	94
"LibSrch_6"	18	9.772	0.68	62291	"010208-80-7"	93
"LibSrch_6"	18	9.772	0.68	62490	"017627-24-6"	91
"LibSrch_6"	19	10.084	4.58	76518	"072120-50-4"	60
"LibSrch_6"	19	10.084	4.58	62415	"000483-75-0"	58
"LibSrch_6"	19	10.084	4.58	62441	"000483-76-1"	56
"LibSrch_6"	20	10.477	0.75	62379	"150320-52-8"	93
"LibSrch_6"	20	10.477	0.75	62517	"039029-41-9"	81
"LibSrch_6"	20	10.477	0.75	62523	"039029-41-9"	80
"LibSrch_6"	21	10.725	5.18	62506	"005951-61-1"	87
"LibSrch_6"	21	10.725	5.18	62534	"000489-29-2"	83
"LibSrch_6"	21	10.725	5.18	62410	"000473-14-3"	78
"LibSrch_6"	22	15.182	0.88	126308	"023837-99-2"	38
"LibSrch_6"	22	15.182	0.88	126238	"031262-37-0"	35
"LibSrch_6"	22	15.182	0.88	126341	"1000194-15-4"	27
"LibSrch_7"	1	3.953	0.54	1361	"001911-30-4"	9
"LibSrch_7"	1	3.953	0.54	1366	"007049-25-4"	9
"LibSrch_7"	1	3.953	0.54	6545	"116203-80-6"	9
"LibSrch_7"	2	4.754	0.65	15517	"007785-70-8"	96
"LibSrch_7"	2	4.754	0.65	15707	"002437-95-8"	93
"LibSrch_7"	2	4.754	0.65	15645	"004889-83-2"	90
"LibSrch_7"	3	4.826	0.95	15707	"002437-95-8"	64
"LibSrch_7"	3	4.826	0.95	15517	"007785-70-8"	55
"LibSrch_7"	3	4.826	0.95	15515	"007785-70-8"	49
"LibSrch_7"	4	5.259	2.86	15500	"000127-91-3"	96
"LibSrch_7"	4	5.259	2.86	15721	"018172-67-3"	95
"LibSrch_7"	4	5.259	2.86	15517	"007785-70-8"	93
"LibSrch_7"	5	5.315	4	15500	"000127-91-3"	95
"LibSrch_7"	5	5.315	4	15707	"002437-95-8"	93
"LibSrch_7"	5	5.315	4	15721	"018172-67-3"	93
"LibSrch_7"	6	5.54	0.93	15716	"068998-21-0"	87
"LibSrch_7"	6	5.54	0.93	15514	"007785-26-4"	87
"LibSrch_7"	6	5.54	0.93	15480	"013466-78-9"	68
"LibSrch_7"	7	5.748	1.11	15696	"005989-54-8"	91
"LibSrch_7"	7	5.748	1.11	15580	"003760-14-3"	81
"LibSrch_7"	7	5.748	1.11	15615	"003338-55-4"	64
"LibSrch_7"	8	5.788	3.73	15515	"007785-70-8"	70
"LibSrch_7"	8	5.788	3.73	15514	"007785-26-4"	70
"LibSrch_7"	8	5.788	3.73	15686	"000099-85-4"	64
"LibSrch_7"	9	6.309	0.72	15480	"013466-78-9"	72
"LibSrch_7"	9	6.309	0.72	15655	"000099-84-3"	58
"LibSrch_7"	9	6.309	0.72	15681	"000508-32-7"	53
"LibSrch_7"	10	7.495	26.03	16250	"000099-89-8"	97
"LibSrch_7"	10	7.495	26.03	16255	"000618-45-1"	91
"LibSrch_7"	10	7.495	26.03	16258	"000618-45-1"	91
"LibSrch_7"	11	7.968	3.01	56274	"000076-49-3"	98
"LibSrch_7"	11	7.968	3.01	56372	"092618-89-8"	96
"LibSrch_7"	11	7.968	3.01	56390	"005655-61-8"	91
"LibSrch_7"	12	8.441	1.02	62283	"017699-14-8"	90
"LibSrch_7"	12	8.441	1.02	62286	"017699-14-8"	87
"LibSrch_7"	12	8.441	1.02	62285	"017699-14-8"	81
"LibSrch_7"	13	8.69	0.92	62244	"003856-25-5"	93
"LibSrch_7"	13	8.69	0.92	62285	"017699-14-8"	81
"LibSrch_7"	13	8.69	0.92	62530	"030021-74-0"	78
"LibSrch_7"	14	8.754	1.69	62563	"013744-15-5"	97
"LibSrch_7"	14	8.754	1.69	62423	"023986-74-5"	93
"LibSrch_7"	14	8.754	1.69	62379	"150320-52-8"	91
"LibSrch_7"	15	9.05	12.12	62261	"000087-44-5"	98
"LibSrch_7"	15	9.05	12.12	62378	"242794-76-9"	93
"LibSrch_7"	15	9.05	12.12	62264	"000087-44-5"	78
"LibSrch_7"	16	9.098	0.56	62563	"013744-15-5"	94
"LibSrch_7"	16	9.098	0.56	62562	"013744-15-5"	87
"LibSrch_7"	16	9.098	0.56	62525	"030021-74-0"	86
"LibSrch_7"	17	9.187	0.39	62563	"013744-15-5"	80
"LibSrch_7"	17	9.187	0.39	62330	"054324-03-7"	76
"LibSrch_7"	17	9.187	0.39	62530	"030021-74-0"	72
"LibSrch_7"	18	9.227	0.43	62179	"124790-36-9"	64
"LibSrch_7"	18	9.227	0.43	62441	"000483-76-1"	58
"LibSrch_7"	18	9.227	0.43	51747	"051407-46-6"	53
"LibSrch_7"	19	9.299	2.18	62311	"006753-98-6"	96
"LibSrch_7"	19	9.299	2.18	62361	"1000062-61-9"	93
"LibSrch_7"	19	9.299	2.18	62312	"006753-98-6"	87
"LibSrch_7"	20	9.363	1.35	62528	"030021-74-0"	99
"LibSrch_7"	20	9.363	1.35	62415	"000483-75-0"	97
"LibSrch_7"	20	9.363	1.35	62525	"030021-74-0"	96
"LibSrch_7"	21	9.451	2.61	62421	"023986-74-5"	97
"LibSrch_7"	21	9.451	2.61	62246	"003856-25-5"	93
"LibSrch_7"	21	9.451	2.61	62530	"030021-74-0"	89
"LibSrch_7"	22	9.507	1.22	62470	"031983-22-9"	96
"LibSrch_7"	22	9.507	1.22	62471	"031983-22-9"	93
"LibSrch_7"	22	9.507	1.22	62409	"000483-75-0"	93
"LibSrch_7"	23	9.539	0.94	62379	"150320-52-8"	90
"LibSrch_7"	23	9.539	0.94	62421	"023986-74-5"	90
"LibSrch_7"	23	9.539	0.94	62517	"039029-41-9"	90
"LibSrch_7"	24	9.627	8.23	62439	"000483-76-1"	99
"LibSrch_7"	24	9.627	8.23	62441	"000483-76-1"	93
"LibSrch_7"	24	9.627	8.23	62440	"000483-76-1"	93
"LibSrch_7"	25	9.668	4.61	62517	"039029-41-9"	86
"LibSrch_7"	25	9.668	4.61	62330	"054324-03-7"	78
"LibSrch_7"	25	9.668	4.61	62530	"030021-74-0"	78
"LibSrch_7"	26	9.756	0.71	62438	"000483-76-1"	80
"LibSrch_7"	26	9.756	0.71	62247	"014912-44-8"	68
"LibSrch_7"	26	9.756	0.71	62408	"016728-99-7"	60
"LibSrch_7"	27	9.772	0.69	62249	"1000156-10-8"	89
"LibSrch_7"	27	9.772	0.69	62497	"000523-47-7"	83
"LibSrch_7"	27	9.772	0.69	62490	"017627-24-6"	83
"LibSrch_7"	28	10.084	8.53	62415	"000483-75-0"	80
"LibSrch_7"	28	10.084	8.53	62379	"150320-52-8"	74
"LibSrch_7"	28	10.084	8.53	62528	"030021-74-0"	59
"LibSrch_7"	29	10.397	0.48	62474	"000514-51-2"	62
"LibSrch_7"	29	10.397	0.48	62286	"017699-14-8"	58
"LibSrch_7"	29	10.397	0.48	62407	"016728-99-7"	52
"LibSrch_7"	30	10.477	1.53	62523	"039029-41-9"	87
"LibSrch_7"	30	10.477	1.53	62330	"054324-03-7"	86
"LibSrch_7"	30	10.477	1.53	62441	"000483-76-1"	83
"LibSrch_7"	31	10.581	1.06	76592	"000552-02-3"	90
"LibSrch_7"	31	10.581	1.06	76472	"000481-34-5"	83
"LibSrch_7"	31	10.581	1.06	62530	"030021-74-0"	81
"LibSrch_7"	32	10.726	3.29	62452	"000515-17-3"	68
"LibSrch_7"	32	10.726	3.29	62451	"000515-17-3"	64
"LibSrch_7"	32	10.726	3.29	62483	"017066-67-0"	60
"LibSrch_7"	33	15.27	0.45	64458	"339352-50-0"	25
"LibSrch_7"	33	15.27	0.45	121745	"1000350-00-4"	9
"LibSrch_7"	33	15.27	0.45	64745	"1000340-19-1"	9
"LibSrch_7"	34	15.96	0.46	64454	"1000195-15-1"	22
"LibSrch_7"	34	15.96	0.46	64745	"1000340-19-1"	22
"LibSrch_7"	34	15.96	0.46	182716	"1000294-86-1"	14
"LibSrch_8"	1	5.275	1.82	15500	"000127-91-3"	95
"LibSrch_8"	1	5.275	1.82	15707	"002437-95-8"	94
"LibSrch_8"	1	5.275	1.82	15517	"007785-70-8"	93
"LibSrch_8"	2	5.339	1.45	15500	"000127-91-3"	97
"LibSrch_8"	2	5.339	1.45	15721	"018172-67-3"	91
"LibSrch_8"	2	5.339	1.45	15504	"000127-91-3"	91
"LibSrch_8"	3	5.555	0.82	15480	"013466-78-9"	93
"LibSrch_8"	3	5.555	0.82	15514	"007785-26-4"	91
"LibSrch_8"	3	5.555	0.82	15515	"007785-70-8"	91
"LibSrch_8"	4	5.756	1	15580	"003760-14-3"	87
"LibSrch_8"	4	5.756	1	15644	"013898-73-2"	72
"LibSrch_8"	4	5.756	1	15696	"005989-54-8"	64
"LibSrch_8"	5	5.796	1.63	15509	"000123-35-3"	64
